Provider,Total_Inpatient_Claims,Total_Claim_Amt,Avg_Claim_Amt,Claim_Amt_Std,Total_Deductible_Amt,Patient_Risk_Profile,Avg_PartA_Coverage,Avg_Alzheimer_Risk,Avg_HeartFailure_Risk,Avg_KidneyDisease_Risk,Avg_Cancer_Risk,Avg_Annual_Reimbursement,PotentialFraud
PRV51435,6,28200,4700.0,3391.164991562634,6408.0,2.1666666666666665,12.0,0.5,0.6666666666666666,0.6666666666666666,0.0,18421.666666666668,No
PRV51436,25,171000,6840.0,5617.532079718519,26700.0,2.28,11.52,0.6,0.68,0.56,0.24,13259.6,No
PRV51438,2,15000,7500.0,2121.3203435596424,2136.0,2.0,12.0,0.5,1.0,0.5,0.0,48140.0,No
PRV51440,7,80000,11428.57142857143,5855.400437691199,6408.0,1.7142857142857142,12.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.42857142857142855,12962.857142857143,No
PRV51442,2,25000,12500.0,12020.815280171308,2136.0,2.5,12.0,1.0,0.0,1.0,0.0,12500.0,No
PRV51443,2,12000,6000.0,2828.42712474619,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,6000.0,No
PRV51444,4,64000,16000.0,14674.240468703427,4272.0,3.5,12.0,0.5,1.0,1.0,0.0,26192.5,No
PRV51446,12,94000,7833.333333333333,6379.417661273613,11748.0,1.8333333333333333,12.0,0.3333333333333333,0.6666666666666666,0.5833333333333334,0.0,15488.333333333334,No
PRV51447,16,246000,15375.0,19029.363275387506,17088.0,2.0,12.0,0.6875,0.75,0.4375,0.125,23498.75,Yes
PRV51448,11,102000,9272.727272727272,10120.186846999508,11748.0,1.7272727272727273,12.0,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.0,15096.363636363636,No
PRV51449,9,69000,7666.666666666667,3082.207001484488,8544.0,2.4444444444444446,12.0,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.0,15217.777777777777,No
PRV51455,9,106800,11866.666666666666,11996.249413879323,9612.0,1.3333333333333333,12.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.2222222222222222,14888.888888888889,No
PRV51456,112,1036690,9256.160714285714,10599.353562265116,117480.0,2.1607142857142856,12.0,0.5,0.6875,0.5267857142857143,0.2767857142857143,16657.589285714286,No
PRV51460,17,212000,12470.588235294117,12889.519226191214,18156.0,2.764705882352941,12.0,0.5882352941176471,0.8823529411764706,0.6470588235294118,0.23529411764705882,20148.235294117647,No
PRV51465,1,3000,3000.0,0.0,1068.0,3.0,12.0,0.0,0.0,1.0,1.0,7000.0,No
PRV51466,5,42000,8400.0,7668.115805072325,5340.0,2.8,12.0,0.6,0.8,0.8,0.2,12614.0,No
PRV51467,7,70800,10114.285714285714,15069.553031574245,6408.0,3.0,12.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.42857142857142855,18714.285714285714,No
PRV51468,15,103000,6866.666666666667,4405.624111238249,14952.0,2.2666666666666666,12.0,0.5333333333333333,0.6,0.5333333333333333,0.06666666666666667,10293.333333333334,No
PRV51470,3,24000,8000.0,3000.0,3204.0,2.0,12.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,9720.0,No
PRV51471,161,1594300,9902.48447204969,10049.427535378312,166608.0,2.2111801242236027,12.0,0.5590062111801242,0.7142857142857143,0.546583850931677,0.18633540372670807,15294.844720496894,Yes
PRV51474,41,400400,9765.853658536585,6402.952824912017,42720.0,2.1463414634146343,12.0,0.5609756097560976,0.7317073170731707,0.5365853658536586,0.04878048780487805,17072.19512195122,No
PRV51475,11,63200,5745.454545454545,3576.6922250491825,11748.0,2.5454545454545454,12.0,0.36363636363636365,0.7272727272727273,0.5454545454545454,0.36363636363636365,16718.18181818182,No
PRV51476,3,11000,3666.6666666666665,3511.884584284246,3204.0,1.3333333333333333,12.0,0.0,0.3333333333333333,1.0,0.0,6070.0,No
PRV51479,13,81000,6230.7692307692305,3539.1582368751224,13884.0,2.3076923076923075,12.0,0.6153846153846154,0.8461538461538461,0.38461538461538464,0.38461538461538464,12100.76923076923,No
PRV51482,11,188000,17090.909090909092,27790.122509462046,11748.0,1.9090909090909092,10.909090909090908,0.2727272727272727,0.5454545454545454,0.6363636363636364,0.09090909090909091,25997.272727272728,Yes
PRV51483,6,42000,7000.0,6480.74069840786,5340.0,1.8333333333333333,12.0,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.0,10040.0,No
PRV51484,2,10000,5000.0,0.0,2136.0,2.5,12.0,0.5,0.5,1.0,0.0,8500.0,No
PRV51488,3,15000,5000.0,5000.0,3204.0,2.0,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,18933.333333333332,No
PRV51490,48,433000,9020.833333333334,10547.742691520534,51264.0,2.2916666666666665,12.0,0.5833333333333334,0.6875,0.5416666666666666,0.1875,16043.958333333334,Yes
PRV51491,8,47000,5875.0,3136.7635732209264,7476.0,2.125,12.0,0.25,0.75,0.75,0.0,21811.25,No
PRV51492,14,133000,9500.0,5080.127194046652,13884.0,2.5,12.0,0.7142857142857143,0.5714285714285714,0.7142857142857143,0.14285714285714285,20022.85714285714,No
PRV51495,90,835000,9277.777777777777,10355.50960966698,93984.0,2.033333333333333,12.0,0.5111111111111111,0.6333333333333333,0.4666666666666667,0.23333333333333334,15190.666666666666,Yes
PRV51497,4,102000,25500.0,22781.571499789035,4272.0,2.25,12.0,0.5,0.75,0.75,0.25,39810.0,No
PRV51499,2,15000,7500.0,9192.388155425118,2136.0,3.0,12.0,0.5,0.5,1.0,0.0,10100.0,No
PRV51501,223,2070480,9284.663677130045,9903.656606939643,231756.0,2.1300448430493275,11.89237668161435,0.484304932735426,0.672645739910314,0.5381165919282511,0.20179372197309417,17082.37668161435,Yes
PRV51507,6,43000,7166.666666666667,5636.192568273965,6408.0,1.8333333333333333,12.0,0.5,0.6666666666666666,0.5,0.16666666666666666,19850.0,Yes
PRV51508,12,179100,14925.0,13510.744882230856,12816.0,2.0,12.0,0.4166666666666667,0.75,0.6666666666666666,0.0,27103.333333333332,No
PRV51514,21,220200,10485.714285714286,12151.307983681661,22428.0,2.7142857142857144,12.0,0.5238095238095238,0.9047619047619048,0.6190476190476191,0.19047619047619047,18527.14285714286,No
PRV51515,5,40000,8000.0,5431.390245600108,4272.0,2.2,12.0,0.4,0.6,0.8,0.2,17218.0,No
PRV51516,3,25000,8333.333333333334,6110.100926607786,3204.0,1.0,12.0,0.0,0.6666666666666666,0.0,0.3333333333333333,8413.333333333334,No
PRV51518,5,33000,6600.0,7092.249290598857,5340.0,2.2,12.0,0.2,0.8,0.8,0.2,6670.0,No
PRV51522,12,139000,11583.333333333334,10748.854766340404,12816.0,2.1666666666666665,12.0,0.4166666666666667,0.5833333333333334,0.5,0.3333333333333333,18842.5,No
PRV51523,60,733000,12216.666666666666,11065.431998378303,61944.0,2.066666666666667,12.0,0.45,0.6666666666666666,0.6166666666666667,0.15,17844.5,No
PRV51525,5,56000,11200.0,6572.670690061994,5340.0,1.8,12.0,0.4,0.4,0.6,0.0,32644.0,No
PRV51526,7,35400,5057.142857142857,4085.2813623450475,7476.0,2.142857142857143,12.0,0.5714285714285714,0.42857142857142855,0.8571428571428571,0.14285714285714285,5554.285714285715,No
PRV51532,6,60000,10000.0,4690.41575982343,6408.0,2.8333333333333335,12.0,0.5,1.0,1.0,0.0,27396.666666666668,No
PRV51533,13,92000,7076.923076923077,3925.5899442321297,13884.0,2.230769230769231,12.0,0.46153846153846156,0.8461538461538461,0.6153846153846154,0.15384615384615385,11304.615384615385,No
PRV51535,2,28000,14000.0,7071.067811865475,2136.0,3.0,12.0,0.5,1.0,0.5,0.5,28840.0,No
PRV51536,4,37000,9250.0,2362.9078131263045,4272.0,1.0,12.0,0.25,0.25,0.5,0.0,9282.5,No
PRV51539,69,733020,10623.478260869566,10305.465686610323,72624.0,2.1739130434782608,12.0,0.42028985507246375,0.6956521739130435,0.5942028985507246,0.2028985507246377,16785.36231884058,Yes
PRV51540,7,57000,8142.857142857143,3976.11918955202,7476.0,2.2857142857142856,12.0,0.2857142857142857,0.7142857142857143,0.7142857142857143,0.14285714285714285,12657.142857142857,No
PRV51542,93,950500,10220.430107526881,11956.320496415137,97188.0,2.3548387096774195,12.0,0.5376344086021505,0.6666666666666666,0.6451612903225806,0.22580645161290322,18536.989247311827,Yes
PRV51544,45,429000,9533.333333333334,7688.834880408204,44856.0,2.311111111111111,12.0,0.5333333333333333,0.7555555555555555,0.6,0.08888888888888889,20200.0,No
PRV51546,9,104000,11555.555555555555,4798.726682962657,9612.0,2.4444444444444446,12.0,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.1111111111111111,16287.777777777777,No
PRV51549,8,75000,9375.0,5680.480361981471,8544.0,2.5,12.0,0.5,0.75,0.75,0.125,18445.0,No
PRV51550,16,106000,6625.0,5512.107884769068,16020.0,2.0625,12.0,0.5,0.75,0.4375,0.125,10300.625,No
PRV51551,5,106000,21200.0,21799.08254950194,5340.0,2.2,12.0,0.6,0.8,0.8,0.0,26658.0,No
PRV51552,10,83000,8300.0,4191.260749066641,10680.0,2.0,12.0,0.3,0.7,0.6,0.2,9906.0,No
PRV51553,6,36000,6000.0,3577.7087639996635,6408.0,1.8333333333333333,12.0,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,9676.666666666666,No
PRV51554,1,9000,9000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,9160.0,No
PRV51556,10,118000,11800.0,9693.067396627115,10680.0,2.4,12.0,0.3,0.6,0.8,0.3,14952.0,No
PRV51557,1,11000,11000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,0.0,15180.0,No
PRV51558,5,22000,4400.0,3781.5340802378078,5340.0,2.2,12.0,0.6,0.6,0.6,0.0,7232.0,No
PRV51560,200,1944600,9723.0,9444.63214645809,208260.0,2.295,11.88,0.46,0.72,0.645,0.2,17185.35,Yes
PRV51566,15,87000,5800.0,4601.2420683363935,16020.0,2.6666666666666665,12.0,0.6666666666666666,0.8666666666666667,0.5333333333333333,0.26666666666666666,11520.666666666666,No
PRV51568,9,88000,9777.777777777777,4055.175020198813,9612.0,2.4444444444444446,12.0,0.4444444444444444,0.7777777777777778,0.4444444444444444,0.5555555555555556,15304.444444444445,No
PRV51572,1,5000,5000.0,0.0,1068.0,2.0,12.0,0.0,0.0,1.0,0.0,5000.0,No
PRV51573,5,41000,8200.0,2387.4672772626645,5340.0,2.0,12.0,0.6,0.6,0.6,0.0,12264.0,No
PRV51576,5,63000,12600.0,12778.88884058391,5340.0,2.8,11.0,0.2,0.8,0.6,0.6,18270.0,No
PRV51578,122,1269000,10401.639344262296,9568.076947009451,128160.0,2.1147540983606556,11.901639344262295,0.5245901639344263,0.639344262295082,0.5245901639344263,0.22950819672131148,16649.262295081968,Yes
PRV51579,18,236000,13111.111111111111,14855.733252098878,19224.0,2.2777777777777777,12.0,0.4444444444444444,0.7777777777777778,0.7222222222222222,0.16666666666666666,21805.0,No
PRV51582,1,12000,12000.0,0.0,1068.0,2.0,12.0,1.0,1.0,0.0,0.0,12480.0,No
PRV51583,2,15000,7500.0,10606.601717798212,2136.0,2.0,12.0,0.5,1.0,0.5,0.0,7500.0,No
PRV51584,13,159000,12230.76923076923,15100.517905874654,13884.0,2.076923076923077,12.0,0.6153846153846154,0.7692307692307693,0.46153846153846156,0.15384615384615385,17297.69230769231,Yes
PRV51585,4,77000,19250.0,17404.50133346735,4272.0,1.0,12.0,0.5,0.25,0.25,0.0,25050.0,No
PRV51586,6,72000,12000.0,11081.516141756056,6408.0,3.0,12.0,0.6666666666666666,1.0,0.5,0.3333333333333333,15351.666666666666,Yes
PRV51588,3,58000,19333.333333333332,17214.335111567143,3204.0,4.666666666666667,12.0,1.0,1.0,1.0,0.6666666666666666,60333.333333333336,No
PRV51590,81,781000,9641.975308641975,9390.565267830405,84372.0,2.185185185185185,12.0,0.5308641975308642,0.654320987654321,0.5679012345679012,0.16049382716049382,15074.938271604939,Yes
PRV51593,12,139000,11583.333333333334,8857.029394609102,12816.0,2.1666666666666665,12.0,0.5833333333333334,0.6666666666666666,0.5,0.08333333333333333,18790.833333333332,Yes
PRV51595,1,5000,5000.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,5000.0,No
PRV51596,3,32000,10666.666666666666,5686.2407030773265,3204.0,3.6666666666666665,12.0,0.6666666666666666,1.0,1.0,0.0,19803.333333333332,No
PRV51598,61,678000,11114.754098360656,11126.692171913654,64080.0,2.1147540983606556,11.80327868852459,0.47540983606557374,0.6065573770491803,0.6065573770491803,0.2459016393442623,19813.77049180328,No
PRV51599,3,16000,5333.333333333333,2081.6659994661327,3204.0,2.6666666666666665,12.0,0.6666666666666666,1.0,0.6666666666666666,0.3333333333333333,24000.0,No
PRV51600,3,9000,3000.0,3000.0,3204.0,1.6666666666666667,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,4666.666666666667,No
PRV51602,12,72000,6000.0,2984.810028978546,12816.0,2.4166666666666665,12.0,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.3333333333333333,12699.166666666666,No
PRV51604,50,617000,12340.0,13268.975630609708,52332.0,2.12,12.0,0.36,0.74,0.54,0.26,21821.4,Yes
PRV51605,5,27000,5400.0,3507.1355833500365,5340.0,2.0,12.0,0.2,0.6,0.8,0.0,7672.0,No
PRV51606,10,57000,5700.0,3622.460796505909,10680.0,1.5,12.0,0.2,0.6,0.4,0.2,14744.0,No
PRV51607,1,14000,14000.0,0.0,0.0,4.0,12.0,1.0,1.0,1.0,1.0,46000.0,No
PRV51608,9,71000,7888.888888888889,5085.382100797453,9612.0,2.5555555555555554,12.0,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.2222222222222222,12998.888888888889,No
PRV51609,12,102000,8500.0,4795.83152331272,11748.0,2.4166666666666665,12.0,0.3333333333333333,0.75,0.75,0.25,17621.666666666668,No
PRV51610,3,43000,14333.333333333334,11015.141094572204,3204.0,2.0,12.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,20700.0,No
PRV51612,6,66000,11000.0,7238.784428341543,6408.0,2.0,12.0,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,22956.666666666668,No
PRV51613,4,18000,4500.0,3109.126351029605,4272.0,3.25,12.0,0.5,1.0,0.75,0.25,13662.5,No
PRV51614,148,1446000,9770.27027027027,11199.547242181645,154860.0,2.195945945945946,12.0,0.4527027027027027,0.722972972972973,0.6081081081081081,0.17567567567567569,18111.216216216217,Yes
PRV51617,11,109000,9909.09090909091,8607.607628772881,11748.0,1.6363636363636365,12.0,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.09090909090909091,25247.272727272728,No
PRV51618,1,2000,2000.0,0.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,No
PRV51619,8,75000,9375.0,11450.982490598788,7476.0,2.75,12.0,0.75,0.75,0.75,0.25,32865.0,No
PRV51620,3,20000,6666.666666666667,2081.6659994661327,3204.0,3.6666666666666665,12.0,0.6666666666666666,1.0,1.0,0.3333333333333333,13500.0,No
PRV51622,9,53000,5888.888888888889,4284.98671072748,9612.0,2.2222222222222223,12.0,0.5555555555555556,0.7777777777777778,0.6666666666666666,0.1111111111111111,12531.111111111111,No
PRV51623,7,53000,7571.428571428572,6948.792289723035,7476.0,2.142857142857143,12.0,0.5714285714285714,0.7142857142857143,0.42857142857142855,0.0,16030.0,No
PRV51625,4,19000,4750.0,500.0,4272.0,1.75,12.0,0.75,0.5,0.25,0.0,24425.0,No
PRV51626,1,35000,35000.0,0.0,1068.0,2.0,12.0,0.0,1.0,1.0,0.0,35000.0,No
PRV51627,3,39000,13000.0,11532.562594670795,3204.0,3.6666666666666665,12.0,1.0,1.0,1.0,0.3333333333333333,35570.0,No
PRV51628,2,13000,6500.0,2121.3203435596424,2136.0,3.0,12.0,0.5,1.0,0.5,0.5,20180.0,No
PRV51629,22,213000,9681.818181818182,7972.490580778761,22428.0,2.1363636363636362,12.0,0.45454545454545453,0.6363636363636364,0.6363636363636364,0.045454545454545456,19333.18181818182,No
PRV51630,1,0,0.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,No
PRV51632,4,19000,4750.0,2362.907813126304,4272.0,1.0,12.0,0.5,0.5,0.0,0.0,6830.0,No
PRV51634,5,21000,4200.0,4919.349550499537,5340.0,2.4,12.0,0.2,1.0,0.8,0.2,12628.0,No
PRV51635,1,24000,24000.0,0.0,1068.0,2.0,12.0,1.0,0.0,1.0,0.0,24000.0,No
PRV51636,3,73000,24333.333333333332,25696.95182961071,3204.0,2.6666666666666665,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,24506.666666666668,No
PRV51637,7,38000,5428.571428571428,7044.07890494191,7476.0,1.5714285714285714,12.0,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.14285714285714285,9454.285714285714,No
PRV51638,2,18000,9000.0,2828.42712474619,2136.0,2.0,12.0,0.0,1.0,0.0,1.0,12500.0,No
PRV51639,12,108000,9000.0,9742.129690631866,12816.0,2.3333333333333335,12.0,0.5833333333333334,0.75,0.5,0.25,13476.666666666666,No
PRV51640,3,16000,5333.333333333333,2886.751345948129,3204.0,1.0,12.0,0.3333333333333333,0.3333333333333333,0.0,0.0,5413.333333333333,No
PRV51642,1,5000,5000.0,0.0,0.0,4.0,12.0,1.0,1.0,1.0,0.0,12600.0,No
PRV51644,1,7000,7000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,0.0,10000.0,No
PRV51647,6,43700,7283.333333333333,6183.9846916585,6408.0,2.6666666666666665,12.0,0.5,0.8333333333333334,0.8333333333333334,0.16666666666666666,22963.333333333332,No
PRV51670,1,6000,6000.0,0.0,1068.0,1.0,12.0,0.0,0.0,0.0,1.0,11000.0,No
PRV51676,3,50000,16666.666666666668,16072.751268321592,3204.0,2.6666666666666665,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,26566.666666666668,No
PRV51679,2,30000,15000.0,14142.13562373095,2136.0,4.0,12.0,1.0,1.0,1.0,0.5,15000.0,No
PRV51681,1,51000,51000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,51000.0,No
PRV51688,2,22000,11000.0,9899.494936611665,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,15600.0,No
PRV51690,7,52000,7428.571428571428,2572.7509827124,7476.0,2.0,12.0,0.7142857142857143,0.7142857142857143,0.42857142857142855,0.0,11557.142857142857,No
PRV51710,14,121000,8642.857142857143,8731.967289634835,14952.0,2.4285714285714284,12.0,0.5,0.9285714285714286,0.6428571428571429,0.14285714285714285,16172.857142857143,No
PRV51711,1,4000,4000.0,0.0,1068.0,2.0,12.0,1.0,0.0,0.0,0.0,4000.0,No
PRV51715,3,66000,22000.0,14177.446878757824,3204.0,2.0,8.0,0.0,1.0,0.6666666666666666,0.0,22000.0,No
PRV51803,2,33000,16500.0,6363.961030678927,2136.0,2.5,12.0,0.0,1.0,0.5,0.5,46560.0,No
PRV51805,3,67000,22333.333333333332,30022.21399786054,3204.0,1.6666666666666667,12.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,32713.333333333332,Yes
PRV51806,1,13000,13000.0,0.0,1068.0,2.0,12.0,1.0,0.0,1.0,0.0,21000.0,No
PRV51807,7,98000,14000.0,10847.426730181987,7476.0,2.7142857142857144,12.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.2857142857142857,19240.0,No
PRV51809,27,242020,8963.703703703704,8191.47030483452,28836.0,2.0,12.0,0.5185185185185185,0.6296296296296297,0.5925925925925926,0.07407407407407407,12994.074074074075,No
PRV51810,3,29000,9666.666666666666,4041.451884327381,3204.0,2.3333333333333335,12.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,11386.666666666666,No
PRV51811,15,199000,13266.666666666666,15087.680247078915,16020.0,1.8666666666666667,12.0,0.3333333333333333,0.8,0.4666666666666667,0.06666666666666667,19340.666666666668,No
PRV51812,1,6000,6000.0,0.0,1068.0,2.0,12.0,0.0,1.0,0.0,1.0,17140.0,No
PRV51813,10,110000,11000.0,9043.106644167025,10680.0,2.1,12.0,0.4,0.9,0.5,0.0,16387.0,No
PRV51816,7,68000,9714.285714285714,6872.997543873796,6408.0,2.4285714285714284,12.0,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.14285714285714285,21852.85714285714,No
PRV51818,29,267000,9206.896551724138,7603.473409026522,30972.0,2.0344827586206895,11.827586206896552,0.5517241379310345,0.4827586206896552,0.5862068965517241,0.10344827586206896,15876.551724137931,Yes
PRV51819,2,7000,3500.0,2121.3203435596424,2136.0,2.5,12.0,0.5,0.5,0.5,0.5,39570.0,No
PRV51820,5,25000,5000.0,4527.6925690687085,5340.0,2.2,12.0,0.6,0.6,0.4,0.4,13526.0,No
PRV51821,10,138000,13800.0,10108.302418199495,9612.0,2.0,12.0,0.5,0.6,0.7,0.0,22370.0,No
PRV51822,1,600,600.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,600.0,No
PRV51823,8,44000,5500.0,3664.5015252516173,8544.0,2.125,12.0,0.5,0.75,0.5,0.25,13883.75,No
PRV51824,10,59900,5990.0,3786.0709625327063,9612.0,2.7,12.0,0.2,0.9,0.9,0.2,14755.0,No
PRV51826,21,265000,12619.047619047618,14810.388889141941,21360.0,2.0476190476190474,12.0,0.3333333333333333,0.6666666666666666,0.6190476190476191,0.19047619047619047,16543.809523809523,Yes
PRV51827,18,130000,7222.222222222223,5610.447770277034,18156.0,2.4444444444444446,12.0,0.6111111111111112,0.7222222222222222,0.6666666666666666,0.16666666666666666,14492.222222222223,No
PRV51828,11,111000,10090.90909090909,6934.760925288563,11748.0,2.6363636363636362,12.0,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.36363636363636365,11360.0,No
PRV51829,5,36000,7200.0,3898.7177379235854,5340.0,2.2,12.0,0.8,1.0,0.4,0.0,23216.0,No
PRV51830,6,20000,3333.3333333333335,1751.1900715418262,6408.0,2.3333333333333335,12.0,0.5,0.5,0.5,0.16666666666666666,6420.0,No
PRV51831,2,28000,14000.0,0.0,1068.0,1.5,12.0,0.5,0.5,0.5,0.0,20560.0,No
PRV51833,3,15000,5000.0,5000.0,3204.0,2.3333333333333335,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,5060.0,No
PRV51837,15,173000,11533.333333333334,10384.512277333744,14952.0,2.0,12.0,0.3333333333333333,0.7333333333333333,0.5333333333333333,0.2,22900.0,No
PRV51840,39,362700,9300.0,10514.876679207768,41652.0,2.076923076923077,12.0,0.48717948717948717,0.6923076923076923,0.48717948717948717,0.1794871794871795,13716.410256410256,Yes
PRV51841,8,119000,14875.0,17642.784846584087,8544.0,2.0,12.0,0.25,0.5,0.625,0.5,23890.0,No
PRV51842,117,1165700,9963.247863247863,8082.191985561991,122820.0,2.111111111111111,11.794871794871796,0.41025641025641024,0.7008547008547008,0.6068376068376068,0.15384615384615385,17001.36752136752,Yes
PRV51845,11,102000,9272.727272727272,8331.757426748682,11748.0,2.090909090909091,10.909090909090908,0.36363636363636365,0.8181818181818182,0.5454545454545454,0.09090909090909091,11521.818181818182,No
PRV51846,2,11000,5500.0,6363.961030678927,2136.0,4.0,12.0,1.0,1.0,1.0,1.0,11000.0,No
PRV51849,3,18000,6000.0,3000.0,3204.0,1.3333333333333333,12.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,6206.666666666667,No
PRV51851,53,548000,10339.622641509433,11477.307705318108,54468.0,2.1132075471698113,10.867924528301886,0.4339622641509434,0.7169811320754716,0.5660377358490566,0.16981132075471697,16076.792452830188,Yes
PRV51855,16,126000,7875.0,6323.237567364786,17088.0,2.25,12.0,0.75,0.75,0.5,0.0625,11226.875,No
